Gender,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Age,Work_Experience,Family_Size
Male,Yes,Yes,Artist,Low,Cat_6,63,9.0,1.0
Male,Yes,No,Lawyer,High,Cat_3,65,1.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,84,0.0,1.0
Female,No,No,Healthcare,Low,Cat_3,33,1.0,6.0
Female,No,Yes,Healthcare,Low,Cat_6,25,1.0,5.0
Male,No,No,Doctor,Low,Cat_3,26,8.0,1.0
Male,No,No,Artist,Low,Cat_5,26,6.0,6.0
Male,Yes,Yes,Artist,Low,Cat_3,55,1.0,1.0
Female,No,No,Doctor,Low,Cat_3,23,0.0,3.0
Male,Yes,Yes,Artist,Average,Cat_4,50,1.0,4.0
Male,Yes,Yes,Artist,High,Cat_6,66,1.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_3,47,0.0,2.0
Male,Yes,No,Executive,Average,Cat_6,59,7.0,5.0
Male,Yes,Yes,Artist,High,Cat_6,51,1.0,3.0
Female,No,Yes,Engineer,Low,Cat_6,43,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,32,8.0,4.0
Male,Yes,Yes,Artist,Average,Cat_7,46,1.0,4.0
Male,Yes,Yes,Lawyer,Low,Cat_6,76,1.0,1.0
Male,Yes,Yes,Healthcare,Low,Cat_4,70,0.0,1.0
Female,No,Yes,Homemaker,Low,Cat_6,42,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,19,0.0,3.0
Male,Yes,Yes,Lawyer,Low,Cat_3,65,1.0,1.0
Male,No,No,Doctor,Low,Cat_6,33,1.0,4.0
Male,No,Yes,Healthcare,Low,Cat_6,30,9.0,1.0
Female,No,Yes,Artist,Low,Cat_4,35,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,36,2.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,48,0.0,6.0
Male,Yes,No,Healthcare,Low,Cat_6,19,0.0,3.0
Male,Yes,Yes,Healthcare,Low,Cat_6,30,0.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,61,0.0,1.0
Female,No,Yes,Artist,Low,Cat_4,42,12.0,2.0
Female,Yes,Yes,Artist,Average,Cat_2,45,4.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,58,1.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_6,57,0.0,2.0
Female,No,Yes,Marketing,Low,Cat_6,47,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,25,1.0,1.0
Female,No,Yes,Healthcare,Low,Cat_3,26,7.0,2.0
Female,No,No,Healthcare,Low,Cat_6,29,0.0,3.0
Female,Yes,No,Doctor,Low,Cat_6,32,0.0,5.0
Female,Yes,Yes,Artist,Average,Cat_6,39,8.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,43,0.0,4.0
Female,Yes,Yes,Artist,High,Cat_6,48,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,45,0.0,2.0
Male,Yes,No,Entertainment,Average,Cat_6,39,1.0,4.0
Male,Yes,Yes,Executive,High,Cat_4,50,1.0,4.0
Male,No,Yes,Marketing,Low,Cat_6,38,3.0,2.0
Male,No,No,Healthcare,Low,Cat_6,29,0.0,3.0
Female,Yes,Yes,Artist,Low,Cat_1,47,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,60,4.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,48,9.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,55,0.0,3.0
Male,Yes,No,Artist,Low,Cat_3,47,0.0,5.0
Male,Yes,No,Artist,Low,Cat_3,47,1.0,5.0
Male,No,No,Healthcare,Low,Cat_2,19,0.0,4.0
Male,No,No,Executive,Low,Cat_6,25,1.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,30,0.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,71,0.0,1.0
Female,Yes,Yes,Engineer,High,Cat_4,30,8.0,6.0
Male,Yes,Yes,Healthcare,High,Cat_3,40,1.0,5.0
Male,No,Yes,Artist,Low,Cat_3,40,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,61,1.0,3.0
Male,No,Yes,Artist,Low,Cat_3,35,9.0,2.0
Male,No,No,Healthcare,Low,Cat_7,19,1.0,9.0
Female,No,Yes,Engineer,Low,Cat_1,29,1.0,5.0
Female,Yes,No,Lawyer,Low,Cat_6,68,1.0,1.0
Male,Yes,Yes,Executive,Low,Cat_6,65,0.0,4.0
Female,Yes,Yes,Homemaker,Low,Cat_3,45,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_3,62,1.0,3.0
Female,No,No,Engineer,Low,Cat_2,21,0.0,5.0
Male,Yes,No,Lawyer,Low,Cat_6,79,1.0,1.0
Male,No,Yes,Healthcare,Low,Cat_6,33,3.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,42,1.0,3.0
Female,No,No,Healthcare,Low,Cat_4,18,9.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,61,9.0,3.0
Male,No,Yes,Entertainment,Low,Cat_7,45,1.0,1.0
Female,No,Yes,Doctor,Low,Cat_3,29,0.0,5.0
Male,No,Yes,Artist,Low,Cat_6,50,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,32,7.0,5.0
Female,No,No,Entertainment,Low,Cat_7,32,13.0,5.0
Male,Yes,No,Lawyer,High,Cat_6,89,1.0,2.0
Female,Yes,No,Entertainment,Average,Cat_4,50,8.0,5.0
Male,Yes,Yes,Artist,Average,Cat_3,29,1.0,3.0
Male,Yes,No,Homemaker,Low,Cat_4,29,9.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,33,1.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,52,0.0,3.0
Female,Yes,No,Engineer,Average,Cat_4,42,1.0,6.0
Male,Yes,Yes,Artist,Average,Cat_6,51,3.0,2.0
Male,No,Yes,Healthcare,Low,Cat_4,37,1.0,4.0
Male,Yes,No,Lawyer,Low,Cat_6,77,0.0,2.0
Female,No,Yes,Artist,Low,Cat_6,43,2.0,1.0
Male,Yes,Yes,Entertainment,Low,Cat_6,51,3.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,32,2.0,3.0
Male,Yes,No,Executive,Low,Cat_6,74,1.0,7.0
Female,No,No,Artist,Low,Cat_6,37,4.0,2.0
Male,Yes,No,Artist,Average,Cat_6,46,0.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_6,81,9.0,1.0
Male,Yes,No,Healthcare,High,Cat_4,32,1.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_6,43,0.0,2.0
Male,Yes,Yes,Artist,Low,Cat_3,60,1.0,1.0
Male,Yes,No,Entertainment,Average,Cat_4,39,1.0,4.0
Male,No,Yes,Artist,Low,Cat_2,40,14.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,53,1.0,3.0
Female,No,No,Entertainment,Low,Cat_4,29,9.0,4.0
Female,Yes,Yes,Lawyer,High,Cat_6,82,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,38,4.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,46,4.0,2.0
Male,Yes,Yes,Healthcare,Low,Cat_4,27,0.0,5.0
Male,No,No,Marketing,Low,Cat_5,25,3.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,29,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_2,36,8.0,4.0
Male,No,No,Entertainment,Low,Cat_6,33,13.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,57,8.0,3.0
Female,Yes,Yes,Artist,High,Cat_6,89,1.0,2.0
Female,No,No,Engineer,Low,Cat_6,29,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,36,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_1,39,0.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_6,74,1.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,89,1.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_4,72,1.0,2.0
Male,Yes,No,Executive,High,Cat_6,23,1.0,9.0
Male,Yes,No,Executive,Average,Cat_4,45,0.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,63,1.0,2.0
Male,Yes,Yes,Doctor,Low,Cat_6,47,1.0,3.0
Male,No,No,Healthcare,Low,Cat_2,20,4.0,5.0
Male,Yes,Yes,Artist,Low,Cat_6,87,1.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_4,74,1.0,2.0
Female,No,Yes,Artist,Low,Cat_6,37,0.0,2.0
Male,No,No,Healthcare,Low,Cat_3,27,2.0,4.0
Male,No,No,Healthcare,Low,Cat_3,19,1.0,4.0
Male,No,No,Healthcare,Low,Cat_6,20,2.0,5.0
Male,No,Yes,Entertainment,Low,Cat_1,35,1.0,2.0
Male,Yes,No,Artist,Low,Cat_3,51,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,68,1.0,2.0
Male,No,Yes,Executive,Low,Cat_6,26,9.0,4.0
Female,No,Yes,Artist,Low,Cat_6,40,0.0,2.0
Male,No,No,Healthcare,Low,Cat_3,21,7.0,4.0
Male,Yes,Yes,Executive,Average,Cat_6,36,9.0,3.0
Male,No,No,Entertainment,Low,Cat_6,29,5.0,1.0
Male,Yes,Yes,Artist,Average,Cat_3,45,2.0,3.0
Male,Yes,Yes,Entertainment,Low,Cat_6,63,0.0,3.0
Female,Yes,Yes,Lawyer,High,Cat_6,72,1.0,2.0
Female,No,No,Engineer,Low,Cat_6,26,0.0,2.0
Female,No,Yes,Engineer,Low,Cat_4,43,3.0,2.0
Male,No,No,Marketing,Low,Cat_4,25,0.0,2.0
Male,Yes,No,Lawyer,High,Cat_6,73,1.0,2.0
Male,Yes,Yes,Artist,High,Cat_6,79,1.0,2.0
Male,Yes,No,Executive,High,Cat_6,42,9.0,6.0
Male,Yes,Yes,Engineer,Average,Cat_3,37,1.0,3.0
Male,Yes,No,Executive,Low,Cat_6,37,1.0,2.0
Female,Yes,Yes,Entertainment,Average,Cat_6,36,0.0,3.0
Female,No,No,Marketing,Low,Cat_6,41,0.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,73,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,27,1.0,2.0
Female,No,Yes,Entertainment,Low,Cat_3,42,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,59,1.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,37,1.0,2.0
Female,Yes,Yes,Entertainment,High,Cat_6,40,1.0,6.0
Female,No,No,Healthcare,Low,Cat_4,22,0.0,6.0
Female,Yes,Yes,Marketing,Low,Cat_4,46,1.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,42,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,47,0.0,2.0
Male,Yes,No,Executive,Low,Cat_6,27,0.0,6.0
Male,Yes,Yes,Executive,High,Cat_6,59,11.0,3.0
Male,No,No,Doctor,Low,Cat_3,33,0.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,59,1.0,4.0
Female,Yes,No,Artist,Average,Cat_6,53,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,60,1.0,4.0
Female,No,No,Healthcare,Low,Cat_4,28,1.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_6,40,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,53,1.0,2.0
Female,Yes,No,Engineer,Average,Cat_4,47,8.0,5.0
Female,Yes,Yes,Engineer,Low,Cat_4,68,1.0,2.0
Male,No,No,Healthcare,Low,Cat_4,18,1.0,4.0
Female,Yes,No,Lawyer,Low,Cat_6,86,1.0,2.0
Female,No,Yes,Artist,Low,Cat_6,41,2.0,1.0
Female,Yes,No,Homemaker,Average,Cat_6,27,9.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,31,8.0,2.0
Female,No,No,Doctor,Low,Cat_3,30,0.0,5.0
Male,Yes,No,Homemaker,Low,Cat_6,39,8.0,1.0
Female,Yes,No,Homemaker,Average,Cat_4,32,1.0,2.0
Female,Yes,Yes,Entertainment,High,Cat_6,69,1.0,2.0
Male,Yes,Yes,Executive,Low,Cat_4,51,9.0,1.0
Male,Yes,Yes,Executive,Low,Cat_6,82,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,42,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,48,0.0,2.0
Female,No,No,Healthcare,Low,Cat_6,18,7.0,6.0
Female,No,Yes,Artist,Low,Cat_6,48,4.0,1.0
Female,Yes,Yes,Artist,Average,Cat_4,45,1.0,4.0
Male,No,No,Healthcare,Low,Cat_3,20,1.0,3.0
Male,Yes,No,Artist,Low,Cat_6,35,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,60,9.0,1.0
Female,Yes,No,Homemaker,Average,Cat_6,37,13.0,3.0
Male,Yes,No,Engineer,Average,Cat_6,57,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,49,1.0,4.0
Male,No,No,Healthcare,Low,Cat_6,23,0.0,2.0
Male,No,Yes,Artist,Low,Cat_6,35,0.0,1.0
Male,Yes,No,Artist,Low,Cat_6,61,0.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_5,57,0.0,7.0
Male,Yes,Yes,Executive,High,Cat_6,51,3.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,47,0.0,4.0
Male,Yes,Yes,Entertainment,Average,Cat_6,62,0.0,3.0
Male,No,Yes,Healthcare,Low,Cat_4,25,9.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,28,8.0,4.0
Male,No,Yes,Artist,Low,Cat_2,36,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,23,0.0,4.0
Male,No,No,Marketing,Low,Cat_2,22,0.0,4.0
Female,No,No,Doctor,Low,Cat_4,32,1.0,3.0
Male,No,No,Healthcare,Low,Cat_6,22,1.0,4.0
Male,No,No,Doctor,Low,Cat_2,19,0.0,5.0
Male,Yes,Yes,Entertainment,Average,Cat_6,59,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,67,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,49,0.0,3.0
Female,Yes,No,Doctor,Low,Cat_6,32,1.0,5.0
Female,Yes,No,Engineer,Low,Cat_4,40,0.0,3.0
Male,No,No,Healthcare,Low,Cat_6,20,0.0,5.0
Male,Yes,Yes,Entertainment,Average,Cat_4,37,1.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,26,1.0,5.0
Female,No,No,Doctor,Low,Cat_6,25,0.0,4.0
Female,Yes,No,Artist,Low,Cat_6,46,8.0,1.0
Female,No,No,Healthcare,Low,Cat_3,20,4.0,7.0
Male,Yes,No,Artist,Average,Cat_6,45,4.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_3,67,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_3,55,0.0,4.0
Male,Yes,Yes,Engineer,Average,Cat_4,55,0.0,2.0
Female,No,Yes,Artist,Low,Cat_6,55,1.0,1.0
Female,Yes,No,Doctor,High,Cat_6,81,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_7,36,0.0,2.0
Male,No,Yes,Artist,Low,Cat_3,40,2.0,1.0
Female,Yes,No,Artist,Average,Cat_3,30,1.0,2.0
Female,No,Yes,Engineer,Low,Cat_6,53,1.0,1.0
Female,Yes,Yes,Lawyer,High,Cat_6,81,8.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,60,1.0,2.0
Male,No,Yes,Artist,Low,Cat_6,28,11.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,53,1.0,4.0
Female,Yes,No,Engineer,Average,Cat_5,20,8.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,48,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,59,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,56,0.0,4.0
Male,Yes,Yes,Lawyer,Low,Cat_1,56,1.0,3.0
Male,Yes,Yes,Engineer,Average,Cat_4,36,1.0,3.0
Male,No,No,Marketing,Low,Cat_6,19,0.0,5.0
Female,No,No,Homemaker,Low,Cat_4,33,0.0,2.0
Male,No,Yes,Marketing,Low,Cat_4,19,0.0,6.0
Female,No,Yes,Artist,Low,Cat_6,50,8.0,3.0
Female,No,No,Doctor,Low,Cat_6,41,0.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_6,82,0.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,66,0.0,3.0
Female,No,Yes,Healthcare,Low,Cat_2,40,0.0,1.0
Male,Yes,Yes,Healthcare,High,Cat_3,38,1.0,4.0
Female,No,No,Homemaker,Low,Cat_6,33,8.0,1.0
Female,No,Yes,Artist,Low,Cat_6,43,6.0,1.0
Male,Yes,Yes,Entertainment,Low,Cat_6,58,1.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,79,1.0,1.0
Female,No,No,Entertainment,Low,Cat_6,32,12.0,5.0
Female,No,No,Engineer,Low,Cat_4,40,9.0,5.0
Female,No,Yes,Artist,Low,Cat_6,41,9.0,1.0
Male,Yes,Yes,Artist,Low,Cat_3,42,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,46,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,42,1.0,2.0
Female,Yes,No,Entertainment,Average,Cat_4,31,0.0,2.0
Female,Yes,No,Artist,Average,Cat_6,35,1.0,2.0
Female,No,No,Marketing,Low,Cat_2,27,8.0,4.0
Female,Yes,No,Engineer,Average,Cat_4,35,0.0,5.0
Male,No,No,Artist,Low,Cat_6,23,2.0,5.0
Female,No,No,Healthcare,Low,Cat_2,20,4.0,6.0
Female,No,No,Homemaker,Low,Cat_2,38,5.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_6,71,0.0,2.0
Male,Yes,No,Artist,Low,Cat_4,49,1.0,5.0
Female,No,No,Homemaker,Low,Cat_6,25,1.0,4.0
Female,No,No,Engineer,Low,Cat_6,26,0.0,5.0
Female,No,No,Healthcare,Low,Cat_6,29,0.0,3.0
Male,Yes,No,Healthcare,Low,Cat_4,49,0.0,7.0
Male,No,No,Healthcare,Low,Cat_6,31,1.0,7.0
Male,No,Yes,Doctor,Low,Cat_6,53,0.0,1.0
Male,Yes,Yes,Executive,Average,Cat_6,47,1.0,4.0
Female,No,No,Engineer,Low,Cat_3,39,2.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,57,0.0,2.0
Female,Yes,No,Engineer,Average,Cat_4,50,7.0,5.0
Female,Yes,Yes,Marketing,Average,Cat_6,46,1.0,3.0
Female,No,Yes,Healthcare,Low,Cat_6,30,13.0,2.0
Male,Yes,Yes,Doctor,Low,Cat_4,30,1.0,9.0
Male,No,Yes,Artist,Low,Cat_6,36,2.0,1.0
Female,No,No,Healthcare,Low,Cat_2,19,0.0,4.0
Female,Yes,Yes,Entertainment,Low,Cat_6,45,5.0,3.0
Male,No,No,Marketing,Low,Cat_3,18,0.0,6.0
Male,No,Yes,Entertainment,Low,Cat_6,46,1.0,1.0
Female,No,Yes,Engineer,Low,Cat_6,42,6.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,40,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,31,0.0,3.0
Female,Yes,Yes,Engineer,Low,Cat_6,29,1.0,2.0
Female,No,Yes,Homemaker,Low,Cat_3,40,13.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,59,0.0,5.0
Male,No,No,Artist,Low,Cat_1,22,1.0,6.0
Female,Yes,Yes,Engineer,Low,Cat_5,38,0.0,1.0
Female,Yes,No,Doctor,Low,Cat_6,42,1.0,1.0
Female,Yes,Yes,Lawyer,High,Cat_6,79,0.0,2.0
Female,No,No,Engineer,Low,Cat_4,25,1.0,1.0
Female,No,Yes,Artist,Low,Cat_6,27,8.0,1.0
Male,Yes,No,Lawyer,Low,Cat_6,89,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,25,3.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,63,0.0,1.0
Female,No,No,Marketing,Low,Cat_6,42,5.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,53,1.0,3.0
Male,Yes,No,Entertainment,Average,Cat_6,27,14.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,57,1.0,2.0
Female,No,No,Entertainment,Low,Cat_6,45,8.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,88,0.0,1.0
Male,No,No,Healthcare,Low,Cat_3,21,1.0,4.0
Male,No,Yes,Entertainment,Low,Cat_6,30,1.0,3.0
Male,Yes,Yes,Engineer,Average,Cat_4,37,1.0,4.0
Female,No,Yes,Healthcare,Low,Cat_3,28,1.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,73,1.0,2.0
Male,Yes,Yes,Marketing,High,Cat_6,66,1.0,2.0
Male,Yes,No,Entertainment,Average,Cat_6,47,0.0,3.0
Female,Yes,Yes,Doctor,Average,Cat_6,71,1.0,2.0
Male,No,Yes,Artist,Low,Cat_2,33,1.0,2.0
Female,No,No,Healthcare,Low,Cat_4,23,9.0,4.0
Male,Yes,No,Lawyer,High,Cat_6,71,3.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,68,0.0,2.0
Male,No,No,Artist,Low,Cat_4,22,8.0,4.0
Female,No,Yes,Doctor,Low,Cat_2,35,1.0,4.0
Male,No,Yes,Healthcare,Low,Cat_6,28,0.0,4.0
Male,Yes,No,Executive,High,Cat_6,29,1.0,3.0
Female,No,Yes,Artist,Low,Cat_2,48,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_3,60,1.0,2.0
Male,Yes,Yes,Homemaker,Average,Cat_3,38,1.0,2.0
Male,Yes,No,Doctor,Low,Cat_6,35,9.0,2.0
Female,No,Yes,Artist,Low,Cat_6,38,9.0,4.0
Female,No,No,Artist,Low,Cat_4,32,0.0,4.0
Female,Yes,No,Engineer,High,Cat_4,62,8.0,2.0
Male,No,Yes,Artist,Low,Cat_3,30,1.0,1.0
Male,No,Yes,Artist,Low,Cat_6,40,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,53,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,73,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,72,3.0,3.0
Female,Yes,Yes,Doctor,Low,Cat_4,59,1.0,2.0
Female,No,No,Engineer,Low,Cat_6,30,0.0,1.0
Female,Yes,Yes,Lawyer,High,Cat_6,60,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,30,1.0,1.0
Female,No,No,Healthcare,Low,Cat_6,19,0.0,3.0
Male,No,No,Entertainment,Low,Cat_6,25,8.0,9.0
Female,Yes,Yes,Artist,High,Cat_6,62,0.0,2.0
Male,Yes,No,Artist,Low,Cat_1,51,0.0,4.0
Female,Yes,Yes,Engineer,Average,Cat_6,25,6.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,49,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,63,0.0,4.0
Male,No,No,Healthcare,Low,Cat_2,18,2.0,4.0
Male,Yes,No,Executive,Average,Cat_4,40,0.0,4.0
Female,Yes,No,Healthcare,Average,Cat_6,41,1.0,4.0
Male,Yes,No,Engineer,Average,Cat_6,51,0.0,3.0
Female,No,Yes,Artist,Low,Cat_6,46,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,21,1.0,4.0
Male,No,No,Healthcare,Low,Cat_6,29,0.0,4.0
Male,Yes,No,Executive,High,Cat_4,48,5.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,55,1.0,3.0
Female,No,Yes,Engineer,Low,Cat_6,30,9.0,5.0
Female,No,Yes,Artist,Low,Cat_2,35,0.0,7.0
Female,No,No,Entertainment,Low,Cat_3,28,0.0,1.0
Male,No,No,Healthcare,Low,Cat_3,22,0.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,60,1.0,2.0
Female,No,No,Engineer,Low,Cat_6,26,1.0,6.0
Female,Yes,Yes,Artist,Average,Cat_6,49,0.0,5.0
Female,Yes,Yes,Lawyer,High,Cat_6,79,1.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_3,55,1.0,4.0
Male,Yes,No,Executive,High,Cat_6,51,0.0,5.0
Female,Yes,Yes,Engineer,Low,Cat_6,46,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,26,5.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,89,1.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,29,1.0,3.0
Male,No,No,Healthcare,Low,Cat_6,30,0.0,4.0
Male,No,No,Doctor,Low,Cat_4,33,1.0,6.0
Female,No,Yes,Artist,Low,Cat_6,50,4.0,1.0
Male,Yes,Yes,Entertainment,Low,Cat_6,59,1.0,3.0
Female,No,No,Healthcare,Low,Cat_2,22,1.0,4.0
Female,Yes,Yes,Doctor,Low,Cat_3,30,0.0,3.0
Male,Yes,No,Lawyer,Low,Cat_6,85,1.0,1.0
Male,Yes,Yes,Lawyer,Low,Cat_6,74,1.0,1.0
Female,No,Yes,Marketing,Low,Cat_6,31,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,49,1.0,5.0
Female,No,No,Engineer,Low,Cat_4,28,0.0,4.0
Male,No,No,Doctor,Low,Cat_6,21,0.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,55,1.0,2.0
Male,No,Yes,Entertainment,Low,Cat_6,42,0.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,89,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,26,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,41,8.0,2.0
Male,No,No,Marketing,Low,Cat_3,25,0.0,3.0
Female,No,No,Healthcare,Low,Cat_6,31,0.0,4.0
Male,Yes,No,Lawyer,High,Cat_6,84,0.0,2.0
Male,No,No,Healthcare,Low,Cat_3,32,7.0,4.0
Male,No,No,Entertainment,Low,Cat_3,30,1.0,6.0
Female,Yes,Yes,Artist,Low,Cat_6,46,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,30,9.0,3.0
Male,No,Yes,Artist,Low,Cat_6,33,1.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_4,41,0.0,3.0
Female,Yes,No,Engineer,Low,Cat_3,53,12.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,31,1.0,4.0
Male,No,Yes,Artist,Low,Cat_6,28,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,53,2.0,3.0
Female,No,Yes,Entertainment,Low,Cat_6,53,1.0,2.0
Female,No,No,Healthcare,Low,Cat_5,26,1.0,2.0
Female,Yes,No,Engineer,Low,Cat_7,49,1.0,1.0
Male,Yes,No,Entertainment,High,Cat_4,51,0.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,50,0.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_3,79,0.0,1.0
Female,Yes,No,Engineer,Average,Cat_4,43,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_2,53,4.0,4.0
Female,No,Yes,Artist,Low,Cat_6,38,1.0,1.0
Female,No,No,Healthcare,Low,Cat_6,22,0.0,7.0
Male,Yes,Yes,Engineer,Low,Cat_6,52,1.0,2.0
Male,Yes,No,Executive,High,Cat_7,71,1.0,3.0
Male,No,Yes,Doctor,Low,Cat_6,28,0.0,2.0
Male,No,No,Executive,Low,Cat_6,33,5.0,2.0
Female,Yes,No,Doctor,Average,Cat_6,68,8.0,2.0
Male,Yes,No,Entertainment,Average,Cat_4,36,0.0,4.0
Female,Yes,Yes,Doctor,Average,Cat_2,47,1.0,5.0
Female,Yes,Yes,Artist,Average,Cat_3,48,0.0,4.0
Male,No,No,Healthcare,Low,Cat_3,21,0.0,4.0
Female,Yes,Yes,Artist,Average,Cat_3,37,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,55,0.0,1.0
